client_id,clnt_age,clnt_tenure_yr,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,tenure_segment,age_segment,bal_category
6605153,58,23,F,2,187199.69,1,4,long_tenure,middle,alto
6605571,31,13,F,2,27942.91,1,4,long_tenure,young,bajo
6605764,72,6,U,2,64760.51,5,8,new,old,medio
6605778,47,20,F,2,253899.4,4,7,long_tenure,middle,alto
6606171,37,6,U,2,90221.31,1,4,new,middle,medio
6607631,52,6,U,2,182575.79,2,5,new,middle,alto
6607716,64,15,M,2,62687.12,2,5,long_tenure,old,medio
6608109,29,14,U,2,40210.4,2,5,long_tenure,young,medio
6608139,45,22,F,3,83018.92,6,9,long_tenure,middle,medio
6608434,33,15,M,4,139432.84,6,9,long_tenure,middle,alto
6608442,48,10,U,2,29987.91,1,4,long_tenure,middle,bajo
6608763,38,15,M,2,165525.33000000002,3,6,long_tenure,middle,alto
6608771,72,13,M,2,72744.1,2,5,long_tenure,old,medio
6608805,69,5,U,2,91252.32,6,9,new,old,medio
6609008,51,23,F,2,25066.23,4,7,long_tenure,middle,bajo
6609063,58,12,F,2,72385.22,6,9,long_tenure,middle,medio
6609097,54,16,M,2,33855.399999999994,1,4,long_tenure,middle,bajo
6609309,58,7,U,2,23857.75,2,5,new,middle,bajo
6609552,22,5,U,2,50239.13,6,9,new,young,medio
6610231,35,4,U,2,96541.97,6,9,new,middle,medio
6610435,34,13,F,2,24218.59,0,3,long_tenure,middle,bajo
6610470,40,7,U,2,67384.58,6,9,new,middle,medio
6610689,58,10,M,2,77099.82,2,5,long_tenure,middle,medio
6610721,56,5,U,2,54526.42,6,9,new,middle,medio
6611235,60,16,M,2,54803.5,0,3,long_tenure,old,medio
6611240,36,4,U,2,73748.04000000001,3,6,new,middle,medio
6611712,27,6,U,2,79990.6,3,6,new,young,medio
6611713,66,5,M,2,28088.38,2,5,new,old,bajo
6611930,66,22,F,2,97393.51,3,6,long_tenure,old,medio
6612005,51,6,U,2,84451.03,2,5,new,middle,medio
6612287,47,11,F,2,39465.23,3,6,long_tenure,middle,medio
6612679,68,13,M,2,182272.59000000003,4,7,long_tenure,old,alto
6612990,47,19,F,3,236258.72,2,5,long_tenure,middle,alto
6613014,44,11,M,2,85338.03,1,4,long_tenure,middle,medio
6613304,53,11,M,2,26078.19,2,5,long_tenure,middle,bajo
6613758,32,15,M,2,30776.74,2,5,long_tenure,young,bajo
6613881,66,7,U,2,97682.32,2,5,new,old,medio
6613940,20,8,M,2,26910.48,2,5,new,young,bajo
6614287,31,17,F,4,327895.59,6,9,long_tenure,young,alto
6614334,74,10,M,2,64062.09,0,3,long_tenure,old,medio
6614435,53,10,M,2,47791.59,1,4,long_tenure,middle,medio
6615405,72,9,U,2,95052.3,3,6,new,old,medio
6615461,30,6,U,3,55075.03999999999,5,8,new,young,medio
6615572,80,5,F,2,182957.31,4,7,new,old,alto
6615698,59,10,F,3,118395.36,2,5,long_tenure,middle,medio
6615854,43,15,F,2,81881.69,1,4,long_tenure,middle,medio
6615896,28,10,U,3,107281.89,6,9,long_tenure,young,medio
6615925,32,11,M,2,38937.73,2,5,long_tenure,young,medio
6615993,48,16,M,2,37648.95,4,7,long_tenure,middle,medio
6616200,32,7,U,2,40720.55,1,4,new,young,medio
6616714,37,6,U,2,59280.95,4,7,new,middle,medio
6616843,32,7,U,2,41414.99,4,7,new,young,medio
6616931,27,6,M,2,45800.97,1,4,new,young,medio
6616954,64,8,U,2,43766.73,3,6,new,old,medio
6617037,37,12,M,2,46757.39,2,5,long_tenure,middle,medio
6617119,31,15,M,3,58479.4,6,9,long_tenure,young,medio
6617331,23,4,U,2,40272.5,6,9,new,young,medio
6617613,66,27,F,2,71233.45,3,6,long_tenure,old,medio
6617851,67,23,F,2,358978.26,4,7,long_tenure,old,alto
6618173,39,5,U,2,34513.61,0,3,new,middle,bajo
6618240,40,14,M,2,106219.06,6,9,long_tenure,middle,medio
6618281,28,9,F,2,33698.369999999995,2,5,new,young,bajo
6618377,38,15,F,3,78383.32,2,5,long_tenure,middle,medio
6618457,34,15,M,3,39551.38,6,9,long_tenure,middle,medio
6618584,64,6,U,3,62293.4,6,9,new,old,medio
6618656,75,37,M,2,213076.21,1,4,long_tenure,old,alto
6618689,49,5,F,2,54323.12,2,5,new,middle,medio
6618772,26,13,M,2,42709.51,0,3,long_tenure,young,medio
6618847,68,9,M,2,36083.32,0,3,new,old,bajo
6619164,30,7,U,2,42896.52,6,9,new,young,medio
6619256,38,9,F,2,534244.63,2,5,new,middle,alto
6619275,77,7,U,2,26845.27,1,4,new,old,bajo
6619418,59,15,M,2,136449.02000000002,6,9,long_tenure,middle,medio
6620013,55,5,F,3,102391.37,5,8,new,middle,medio
6620125,61,20,F,2,112245.77,0,3,long_tenure,old,medio
6620178,38,9,M,2,64341.42,6,9,new,middle,medio
6620247,62,5,U,3,1075854.01,6,9,new,old,alto
6620356,53,4,U,2,196266.31,5,8,new,middle,alto
6620418,36,7,U,2,42895.92,1,4,new,middle,medio
6620552,27,9,M,2,78612.38,5,8,new,young,medio
6620635,46,16,F,2,44966.03,0,3,long_tenure,middle,medio
6620646,69,20,M,3,383094.19,2,7,long_tenure,old,alto
6620676,24,4,M,2,41376.96,4,7,new,young,medio
6620678,60,19,F,2,155513.46999999997,6,9,long_tenure,old,alto
6620751,32,6,M,2,64783.68,2,5,new,young,medio
6620810,45,4,U,2,51141.58,3,6,new,middle,medio
6621142,29,4,F,3,27724.24,3,6,new,young,bajo
6621196,21,4,U,3,57415.49,2,5,new,young,medio
6621256,56,13,F,2,66774.9,0,3,long_tenure,middle,medio
6621265,65,10,F,2,33902.53,3,6,long_tenure,old,bajo
6621608,60,6,U,2,591115.02,5,8,new,old,alto
6621623,33,12,U,2,28851.13,5,8,long_tenure,middle,bajo
6621927,73,5,U,2,312922.76,6,9,new,old,alto
6622069,59,5,U,2,54932.03,2,5,new,middle,medio
6622182,52,7,U,2,55888.56,3,6,new,middle,medio
6622347,62,8,U,2,40954.24,1,4,new,old,medio
6622564,68,8,U,2,41670.97,0,3,new,old,medio
6622812,66,16,F,2,45235.59,1,4,long_tenure,old,medio
6623011,38,5,U,2,27789.24,6,9,new,middle,bajo
6623167,54,15,M,2,39582.1,4,7,long_tenure,middle,medio
6623236,57,10,M,2,106169.39,5,8,long_tenure,middle,medio
6623612,57,13,F,2,55223.0,2,5,long_tenure,middle,medio
6623614,34,14,U,2,48803.57,1,4,long_tenure,middle,medio
6623768,56,5,U,2,59767.64,1,4,new,middle,medio
6623816,39,14,M,2,41902.98,0,3,long_tenure,middle,medio
6624110,27,8,U,2,53125.2,6,9,new,young,medio
6624274,39,16,M,2,24754.96,3,6,long_tenure,middle,bajo
6624374,30,6,U,2,45546.91,6,9,new,young,medio
6624712,31,7,U,2,48438.26,1,4,new,young,medio
6625127,26,22,U,2,36195.49,1,4,long_tenure,young,bajo
6625416,51,8,M,2,23877.26,2,5,new,middle,bajo
6625506,55,11,F,2,542412.28,4,7,long_tenure,middle,alto
6625594,68,16,F,2,51733.61,0,3,long_tenure,old,medio
6625625,21,6,U,2,36500.52,5,8,new,young,bajo
6625648,52,6,U,3,108542.91,5,8,new,middle,medio
6625740,44,5,U,2,25072.72,2,5,new,middle,bajo
6625783,68,9,M,2,71944.98,1,4,new,old,medio
6626147,46,18,M,3,103001.76,1,4,long_tenure,middle,medio
6626388,23,4,U,2,33152.58,6,9,new,young,bajo
6626469,47,21,F,3,310490.47,4,9,long_tenure,middle,alto
6626778,54,4,U,2,401232.76,6,9,new,middle,alto
6627355,30,7,U,2,31887.66,3,7,new,young,bajo
6627468,68,11,F,2,254248.35,0,3,long_tenure,old,alto
6627483,34,6,U,2,24421.93,2,5,new,middle,bajo
6627522,58,18,F,2,1056775.54,6,9,long_tenure,middle,alto
6627715,63,23,M,2,51887.38,5,8,long_tenure,old,medio
6627847,35,14,F,2,134890.15,6,9,long_tenure,middle,medio
6629042,68,6,M,3,280612.6,6,9,new,old,alto
6629347,48,26,M,4,204190.99,6,9,long_tenure,middle,alto
6629406,26,5,U,2,30218.2,4,7,new,young,bajo
6629523,63,13,U,2,28225.96,1,4,long_tenure,old,bajo
6629661,58,15,F,2,31035.14,0,3,long_tenure,middle,bajo
6629974,62,27,M,2,64775.84,0,3,long_tenure,old,medio
6630292,56,23,F,2,29239.65,1,4,long_tenure,middle,bajo
6630494,64,6,U,2,96012.85,2,5,new,old,medio
6630645,73,14,M,2,1776563.5599999998,6,9,long_tenure,old,alto
6630684,45,18,F,2,72968.26,5,8,long_tenure,middle,medio
6631338,32,7,U,2,73917.34,5,8,new,young,medio
6631427,25,9,F,2,30152.47,0,3,new,young,bajo
6631446,42,14,M,2,31013.95,0,3,long_tenure,middle,bajo
6631558,76,23,F,2,58869.76,6,9,long_tenure,old,medio
6631641,39,19,F,2,120421.57,4,7,long_tenure,middle,medio
6631740,50,16,F,4,558991.78,6,9,long_tenure,middle,alto
6631849,57,7,U,2,35897.48,4,7,new,middle,bajo
6631920,26,6,U,2,52412.51,1,4,new,young,medio
6632127,67,22,F,2,26208.69,4,7,long_tenure,old,bajo
6632249,38,6,U,2,99512.51,3,6,new,middle,medio
6632616,32,7,U,2,29529.16,4,7,new,young,bajo
6632683,44,16,F,2,281898.86,2,5,long_tenure,middle,alto
6632849,60,9,M,2,38179.28,2,5,new,old,medio
6633180,71,20,U,4,502153.34,6,9,long_tenure,old,alto
6633300,77,15,F,2,120055.77,6,9,long_tenure,old,medio
6633386,41,14,F,2,178182.32,0,3,long_tenure,middle,alto
6633500,35,15,M,2,28700.36,1,4,long_tenure,middle,bajo
6633558,25,5,U,2,35092.29,6,9,new,young,bajo
6634320,50,18,F,2,216483.75,1,4,long_tenure,middle,alto
6634404,68,30,F,2,176242.02000000002,0,3,long_tenure,old,alto
6634454,26,7,U,2,27141.11,2,5,new,young,bajo
6634478,67,23,F,2,1267234.01,6,9,long_tenure,old,alto
6634554,58,8,U,2,37257.05,0,3,new,middle,bajo
6634826,68,22,F,3,733487.62,1,7,long_tenure,old,alto
6635004,38,9,F,2,26356.32,2,5,new,middle,bajo
6635364,29,12,F,2,91175.31,1,4,long_tenure,young,medio
6635407,48,17,F,3,171955.82,6,9,long_tenure,middle,alto
6635695,64,24,F,2,32875.259999999995,1,4,long_tenure,old,bajo
6635872,25,13,M,2,28345.79,3,6,long_tenure,young,bajo
6636152,39,15,F,2,146053.28999999998,3,6,long_tenure,middle,alto
6636252,33,12,M,2,1571961.61,2,5,long_tenure,middle,alto
6636518,37,14,M,2,29237.89,6,9,long_tenure,middle,bajo
6636581,25,5,U,2,50662.63,6,9,new,young,medio
6636656,68,10,M,3,108573.45,5,8,long_tenure,old,medio
6636732,44,9,M,2,95818.99,6,9,new,middle,medio
6636812,23,8,U,2,28940.73,6,9,new,young,bajo
6637097,22,5,F,2,37416.28,0,3,new,young,bajo
6637216,65,9,M,2,115313.9,0,3,new,old,medio
6637243,49,8,U,3,358471.88,6,9,new,middle,alto
6637378,22,6,U,2,315889.69,3,6,new,young,alto
6637548,38,6,U,2,41755.45,1,4,new,middle,medio
6637789,54,4,U,2,42865.31,0,3,new,middle,medio
6638024,21,4,U,2,35980.67,0,3,new,young,bajo
6638030,51,22,F,5,242903.2,6,9,long_tenure,middle,alto
6638301,26,14,M,2,30290.99,2,5,long_tenure,young,bajo
6638356,70,22,F,3,189616.08,3,7,long_tenure,old,alto
6638493,23,6,U,2,30097.69,6,9,new,young,bajo
6639053,37,9,M,2,41683.78999999999,1,4,new,middle,medio
6639204,67,19,M,4,166206.12,5,8,long_tenure,old,alto
6639362,30,15,F,2,141696.03,0,3,long_tenure,young,alto
6639436,48,9,M,4,426101.09,4,8,new,middle,alto
6639480,63,18,F,2,144120.91999999998,4,7,long_tenure,old,alto
6639818,55,22,F,2,32352.79,0,3,long_tenure,middle,bajo
6640148,74,12,M,2,32251.46,1,4,long_tenure,old,bajo
6640188,47,15,M,2,160999.51,2,5,long_tenure,middle,alto
6640236,34,8,F,2,75349.97,6,9,new,middle,medio
6640268,49,12,M,2,120270.74,3,6,long_tenure,middle,medio
6640295,59,5,F,2,415681.79,1,4,new,middle,alto
6640401,64,6,U,2,150920.49,2,5,new,old,alto
6640583,29,5,U,3,57190.36,6,9,new,young,medio
6640692,63,3,F,2,916027.67,2,5,new,old,alto
6640815,42,15,M,2,29787.76,5,8,long_tenure,middle,bajo
6641231,37,17,M,2,54901.2,1,4,long_tenure,middle,medio
6641842,36,6,U,3,30978.97,6,9,new,middle,bajo
6641855,33,8,U,2,81186.79000000001,4,7,new,middle,medio
6641923,58,5,U,2,42132.73,6,9,new,middle,medio
6642024,36,9,M,2,106909.37,1,4,new,middle,medio
6642182,46,7,U,2,62474.86,1,4,new,middle,medio
6642237,52,18,F,2,180424.22,6,9,long_tenure,middle,alto
6642557,26,4,U,2,32193.52,4,7,new,young,bajo
6642683,33,13,F,4,151278.49,1,4,long_tenure,middle,alto
6642857,30,11,F,2,32241.2,6,9,long_tenure,young,bajo
6642867,42,13,F,2,71011.26,3,6,long_tenure,middle,medio
6642950,63,9,F,2,34648.259999999995,6,9,new,old,bajo
6643172,55,5,U,3,27261.11,0,3,new,middle,bajo
6643288,50,7,U,2,43786.53999999999,3,6,new,middle,medio
6643372,61,22,M,3,160671.66999999998,6,9,long_tenure,old,alto
6643533,43,15,F,2,25762.38,1,4,long_tenure,middle,bajo
6643741,47,22,M,2,73399.75,2,5,long_tenure,middle,medio
6644139,65,15,M,2,57872.83,2,5,long_tenure,old,medio
6644346,61,13,F,2,69589.59,4,7,long_tenure,old,medio
6644477,29,8,U,2,69574.7,6,9,new,young,medio
6645179,29,12,U,2,138492.51,0,3,long_tenure,young,alto
6645335,55,23,F,2,157574.07,6,9,long_tenure,middle,alto
6645565,34,14,M,2,71912.39,4,7,long_tenure,middle,medio
6645680,59,10,F,2,26064.76,1,4,long_tenure,middle,bajo
6646092,52,6,F,2,300891.86,1,4,new,middle,alto
6646483,65,12,M,2,37923.19,1,4,long_tenure,old,medio
6646597,29,8,U,2,26472.32,1,4,new,young,bajo
6646605,28,15,M,3,105514.66,3,6,long_tenure,young,medio
6646681,42,13,U,2,33504.99,0,3,long_tenure,middle,bajo
6646736,61,13,U,2,49617.47,1,4,long_tenure,old,medio
6646769,35,13,M,3,192263.23,6,9,long_tenure,middle,alto
6646968,59,15,M,2,55124.4,0,3,long_tenure,middle,medio
6647386,57,26,F,3,159805.78999999998,3,6,long_tenure,middle,alto
6647568,29,4,U,2,30577.23,1,4,new,young,bajo
6647577,68,23,F,3,86005.57,2,5,long_tenure,old,medio
6647890,32,8,M,4,136515.62,6,9,new,young,medio
6648032,30,7,U,4,74936.7,5,8,new,young,medio
6648294,64,6,U,2,43262.67,3,6,new,old,medio
6648633,31,5,F,2,38247.05,5,8,new,young,medio
6648952,38,6,U,2,35899.57,1,4,new,middle,bajo
6648976,43,15,U,4,321334.35,6,9,long_tenure,middle,alto
6649052,66,6,U,2,44566.06,6,9,new,old,medio
6649090,54,34,M,3,260129.33,4,7,long_tenure,middle,alto
6649391,70,16,M,2,86173.35,5,8,long_tenure,old,medio
6649463,65,14,F,2,25445.94,0,3,long_tenure,old,bajo
6649566,67,20,F,2,246296.88,1,4,long_tenure,old,alto
6649803,68,11,F,2,23900.94,1,4,long_tenure,old,bajo
6649939,52,21,M,2,82465.14,4,7,long_tenure,middle,medio
6649965,84,27,M,2,61841.0,1,4,long_tenure,old,medio
6650238,22,8,U,2,60342.74,1,4,new,young,medio
6650285,31,5,U,2,28146.44,1,4,new,young,bajo
6650353,56,7,U,2,132963.08000000002,6,9,new,middle,medio
6650440,52,21,M,3,81010.37,3,6,long_tenure,middle,medio
6650452,54,29,F,4,2543573.91,0,4,long_tenure,middle,alto
6650453,53,24,U,2,32877.86,1,4,long_tenure,middle,bajo
6650565,72,34,F,2,74400.15,4,7,long_tenure,old,medio
6650627,41,14,M,2,65240.07,0,3,long_tenure,middle,medio
6651005,54,5,U,3,244856.2,5,8,new,middle,alto
6651029,47,10,M,2,409450.13,4,7,long_tenure,middle,alto
6651108,41,7,U,2,69014.53,2,5,new,middle,medio
6651273,35,5,M,2,28499.1,5,8,new,middle,bajo
6651403,56,13,M,2,324712.88,4,7,long_tenure,middle,alto
6651608,65,16,F,3,145606.63,6,9,long_tenure,old,alto
6651764,33,8,U,4,152091.8,4,7,new,middle,alto
6651826,34,8,U,2,44696.97,0,3,new,middle,medio
6652360,53,13,U,2,427613.28,4,7,long_tenure,middle,alto
6652399,41,12,M,3,79634.72,5,8,long_tenure,middle,medio
6652467,60,9,F,3,148087.66999999998,6,9,new,old,alto
6652948,32,6,U,2,66389.23999999999,6,9,new,young,medio
6652996,50,10,F,2,48410.62,1,4,long_tenure,middle,medio
6652997,30,5,U,2,64595.2,2,5,new,young,medio
6653250,52,27,F,2,316691.9,6,9,long_tenure,middle,alto
6653347,56,28,M,2,74260.76,3,6,long_tenure,middle,medio
6653427,52,23,F,3,561725.24,5,8,long_tenure,middle,alto
6654261,30,12,F,3,122311.19,5,8,long_tenure,young,medio
6654494,44,20,M,2,188242.89,0,3,long_tenure,middle,alto
6654500,62,12,F,2,36050.99,1,4,long_tenure,old,bajo
6654915,67,27,M,4,848745.9400000001,6,9,long_tenure,old,alto
6654998,33,14,F,2,26050.32,3,6,long_tenure,middle,bajo
6655084,42,24,M,3,52355.56,3,6,long_tenure,middle,medio
6655544,43,15,M,2,49860.17,2,5,long_tenure,middle,medio
6656548,33,19,F,3,160809.63,2,5,long_tenure,middle,alto
6656645,65,3,F,3,142067.76,5,8,new,old,alto
6656943,57,15,M,2,90405.63,1,4,long_tenure,middle,medio
6657052,82,32,M,3,371678.83,5,8,long_tenure,old,alto
6657338,22,4,U,2,32814.78,0,3,new,young,bajo
6657865,66,18,M,3,507677.5,4,7,long_tenure,old,alto
6658101,67,22,U,2,409546.23,0,3,long_tenure,old,alto
6658155,52,9,F,2,30979.72,4,7,new,middle,bajo
6658783,66,8,U,2,57497.21,2,5,new,old,medio
6658882,62,27,F,2,223538.84000000003,0,3,long_tenure,old,alto
6659541,37,15,F,2,52859.11,1,4,long_tenure,middle,medio
6659716,34,12,M,2,30311.64,0,3,long_tenure,middle,bajo
6659988,53,15,M,2,45807.92,3,6,long_tenure,middle,medio
6660293,33,11,F,2,40572.64,0,3,long_tenure,middle,medio
6660436,59,14,F,3,180729.89,0,3,long_tenure,middle,alto
6660518,28,11,M,2,78991.32,1,4,long_tenure,young,medio
6660610,64,20,F,3,138147.83000000002,3,6,long_tenure,old,alto
6660788,35,14,M,3,214642.0,6,9,long_tenure,middle,alto
6660916,36,12,M,2,47755.05,2,5,long_tenure,middle,medio
6661074,36,16,F,2,95974.81,6,9,long_tenure,middle,medio
6661503,61,15,M,2,29194.25,4,7,long_tenure,old,bajo
6661617,63,15,F,2,41077.74,5,8,long_tenure,old,medio
6662507,55,14,F,4,88640.57,5,8,long_tenure,middle,medio
6662624,65,9,F,2,49127.14,2,5,new,old,medio
6662664,44,12,F,3,380142.8,6,9,long_tenure,middle,alto
6662704,29,9,F,2,73356.36,6,9,new,young,medio
6662774,61,2,U,2,54998.82,1,4,new,old,medio
6662779,30,13,F,3,167640.52999999997,6,9,long_tenure,young,alto
6662820,52,11,F,2,155407.47999999998,5,8,long_tenure,middle,alto
6662941,36,7,F,2,83101.84,4,7,new,middle,medio
6663225,40,16,F,2,47445.45,2,5,long_tenure,middle,medio
6663540,48,17,U,2,53298.16,4,7,long_tenure,middle,medio
6663642,24,5,U,2,28367.75,3,6,new,young,bajo
6663933,53,11,F,3,162463.22999999998,5,8,long_tenure,middle,alto
6664052,71,32,M,2,79642.36,0,4,long_tenure,old,medio
6664483,46,22,M,4,699384.16,6,9,long_tenure,middle,alto
6664576,51,15,F,2,89688.88,0,3,long_tenure,middle,medio
6664663,59,30,F,2,1562801.0599999998,6,9,long_tenure,middle,alto
6664865,33,7,U,2,60944.15,6,9,new,middle,medio
6665261,65,29,F,3,96099.58,2,5,long_tenure,old,medio
6665317,70,13,F,2,37890.43,0,3,long_tenure,old,medio
6665985,61,9,F,2,319787.12,5,8,new,old,alto
6666050,42,17,M,3,913514.8,2,5,long_tenure,middle,alto
6666315,35,8,U,2,44898.92999999999,2,5,new,middle,medio
6666388,51,15,F,2,58924.0,1,4,long_tenure,middle,medio
6666419,44,9,M,2,29272.36,5,8,new,middle,bajo
6666495,30,9,M,2,78663.0,6,9,new,young,medio
6666515,38,14,U,2,59526.37,2,5,long_tenure,middle,medio
6666681,46,24,M,2,56744.76,1,4,long_tenure,middle,medio
6667040,45,10,M,4,359796.44,3,6,long_tenure,middle,alto
6667105,42,8,M,2,33957.67,2,5,new,middle,bajo
6667120,60,9,F,2,44383.66,6,9,new,old,medio
6667427,53,12,M,2,42831.99,0,3,long_tenure,middle,medio
6667591,69,8,F,2,71388.64,2,6,new,old,medio
6668079,74,12,F,2,137396.59999999998,5,8,long_tenure,old,medio
6668301,28,7,F,2,41911.05,6,9,new,young,medio
6668893,62,8,U,2,155314.08000000002,1,4,new,old,alto
6668961,56,16,F,2,74521.26,2,5,long_tenure,middle,medio
6669090,29,5,U,3,50780.81,6,9,new,young,medio
6669562,51,5,U,2,40955.15,2,5,new,middle,medio
6669699,70,22,M,4,398907.31,6,9,long_tenure,old,alto
6669765,54,20,F,2,69038.94,0,3,long_tenure,middle,medio
6670049,23,10,F,3,73034.61,2,5,long_tenure,young,medio
6670096,64,32,M,4,1350742.47,6,9,long_tenure,old,alto
6670228,70,27,M,3,822359.14,6,9,long_tenure,old,alto
6670368,27,23,F,2,31485.74,2,5,long_tenure,young,bajo
6670634,24,6,U,3,42373.96,6,9,new,young,medio
6670730,54,4,U,2,31495.93,0,3,new,middle,bajo
6670822,20,5,U,2,49367.72,2,5,new,young,medio
6670895,37,5,U,2,57893.64,6,9,new,middle,medio
6671189,30,6,U,2,54891.45,1,4,new,young,medio
6671416,32,6,U,2,47459.89,3,6,new,young,medio
6671465,29,7,U,2,63636.72,1,4,new,young,medio
6671677,47,8,U,2,66267.26999999999,1,4,new,middle,medio
6671803,50,5,M,2,173249.24,1,4,new,middle,alto
6671813,52,24,M,2,31565.98,1,4,long_tenure,middle,bajo
6672315,54,12,F,2,74295.6,3,6,long_tenure,middle,medio
6672348,36,24,F,3,111851.12,0,3,long_tenure,middle,medio
6672517,22,7,U,2,34659.18,6,9,new,young,bajo
6672577,30,12,M,2,46617.65,3,6,long_tenure,young,medio
6672662,65,6,U,2,367420.59,2,5,new,old,alto
6673027,37,26,M,4,601196.03,6,9,long_tenure,middle,alto
6673351,37,21,F,2,76751.54000000001,1,4,long_tenure,middle,medio
6673476,58,9,F,2,23914.73,1,4,new,middle,bajo
6673567,53,12,F,5,128661.55,5,8,long_tenure,middle,medio
6673664,55,13,F,2,56245.52,6,9,long_tenure,middle,medio
6673674,28,5,U,2,45816.89,6,9,new,young,medio
6673743,63,6,F,2,27770.3,4,7,new,old,bajo
6673860,58,15,F,2,350074.45,0,3,long_tenure,middle,alto
6674079,71,17,M,3,2894214.23,4,7,long_tenure,old,alto
6674137,57,9,M,2,663560.65,2,5,new,middle,alto
6674162,46,17,F,2,52118.17999999999,0,3,long_tenure,middle,medio
6674314,50,13,M,2,227172.4,6,9,long_tenure,middle,alto
6674442,61,21,F,2,155120.41999999998,6,9,long_tenure,old,alto
6674579,69,5,U,2,64001.04,4,7,new,old,medio
6674813,93,14,F,2,702058.14,4,7,long_tenure,old,alto
6675312,47,4,U,2,39977.61,0,3,new,middle,medio
6675460,63,8,M,2,56966.19,6,9,new,old,medio
6675485,25,7,U,2,24560.62,6,9,new,young,bajo
6675629,21,4,U,2,36172.46,1,4,new,young,bajo
6675679,53,4,U,2,46834.81,0,3,new,middle,medio
6675974,33,19,M,2,95076.59,2,5,long_tenure,middle,medio
6676076,43,11,M,2,79544.22,0,3,long_tenure,middle,medio
6676256,24,6,U,3,66469.35,4,7,new,young,medio
6676535,54,8,U,2,43296.15,3,6,new,middle,medio
6677009,52,8,U,2,365943.82,6,9,new,middle,alto
6677074,67,5,U,2,79015.39,4,7,new,old,medio
6677115,58,9,M,2,76964.76999999999,3,6,new,middle,medio
6677359,43,6,U,2,44032.22,4,7,new,middle,medio
6678024,29,4,M,2,77775.23999999999,4,7,new,young,medio
6678573,33,15,M,2,44241.99,5,8,long_tenure,middle,medio
6678628,44,13,F,2,78741.65,1,4,long_tenure,middle,medio
6678840,51,5,U,2,56485.22,0,3,new,middle,medio
6678867,52,4,U,2,54683.59,2,5,new,middle,medio
6678962,37,7,U,2,56465.33,0,3,new,middle,medio
6679090,70,15,M,2,135827.47,2,5,long_tenure,old,medio
6679118,36,10,F,2,31429.67,0,3,long_tenure,middle,bajo
6679450,80,16,M,2,315326.27,6,9,long_tenure,old,alto
6679624,43,10,F,2,32901.82,3,6,long_tenure,middle,bajo
6679700,41,6,U,2,47825.77,2,5,new,middle,medio
6679780,71,5,F,2,36978.84,3,6,new,old,bajo
6680204,46,6,U,2,122667.82,6,9,new,middle,medio
6680266,45,21,F,2,29746.22,2,5,long_tenure,middle,bajo
6680536,68,14,F,2,25025.27,0,3,long_tenure,old,bajo
6680845,36,13,F,2,75559.01999999999,6,9,long_tenure,middle,medio
6680855,28,4,F,2,69942.59,1,4,new,young,medio
6680926,43,7,U,2,38427.76,5,8,new,middle,medio
6681156,42,7,U,2,29687.95,2,5,new,middle,bajo
6681315,30,4,U,2,34449.46,2,5,new,young,bajo
6681352,42,15,M,2,29822.14,6,9,long_tenure,middle,bajo
6681381,22,5,U,3,41986.77,2,5,new,young,medio
6681904,49,19,M,3,394854.38,6,9,long_tenure,middle,alto
6682361,59,8,M,2,201069.41,2,6,new,middle,alto
6682559,59,21,F,2,113772.28,4,7,long_tenure,middle,medio
6683172,41,21,F,2,28982.7,0,3,long_tenure,middle,bajo
6683240,63,14,F,2,25184.03,2,5,long_tenure,old,bajo
6683301,26,5,U,2,41081.65,0,3,new,young,medio
6683397,71,10,M,2,752748.5,6,9,long_tenure,old,alto
6683468,67,19,M,2,248927.94,5,8,long_tenure,old,alto
6683515,41,11,F,2,41900.17999999999,1,4,long_tenure,middle,medio
6683529,55,15,M,2,25085.51,2,5,long_tenure,middle,bajo
6683623,25,6,U,2,33662.32,1,4,new,young,bajo
6683919,46,8,U,2,61563.86,2,5,new,middle,medio
6684015,25,22,U,2,87417.44,4,7,long_tenure,young,medio
6684024,50,21,F,2,26804.16,2,5,long_tenure,middle,bajo
6684040,42,3,U,2,72950.39,2,5,new,middle,medio
6684091,61,33,M,3,513671.86,3,6,long_tenure,old,alto
